time,phase,queue_veh_N_Through,queue_pcu_N_Through,queue_veh_S_Through,queue_pcu_S_Through,queue_veh_E_Through,queue_pcu_E_Through,queue_veh_W_Through,queue_pcu_W_Through
300,NS_GREEN,5,7.0,3,3.5,1,1.0,1,1.5
301,NS_GREEN,4,4.0,3,3.0,1,1.0,1,1.5
302,NS_GREEN,3,3.0,3,3.5,1,1.0,1,1.5
303,NS_GREEN,2,2.0,2,2.5,1,1.0,1,1.5
304,NS_GREEN,1,1.0,1,1.5,1,1.0,1,1.5
305,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.5
306,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.5
307,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.5
308,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.5
309,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.5
310,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.5
311,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.5
312,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.5
313,NS_GREEN,0,0.0,0,0.0,3,5.0,2,2.5
314,NS_GREEN,0,0.0,0,0.0,4,6.0,2,2.5
315,NS_GREEN,0,0.0,0,0.0,4,6.0,2,2.5
316,NS_GREEN,0,0.0,0,0.0,4,6.0,2,2.5
317,NS_GREEN,1,1.0,0,0.0,4,6.0,2,2.5
318,NS_GREEN,1,1.0,0,0.0,4,6.0,2,2.5
319,NS_GREEN,0,0.0,0,0.0,4,6.0,2,2.5
320,NS_YELLOW,0,0.0,0,0.0,4,6.0,2,2.5
321,NS_YELLOW,0,0.0,0,0.0,4,6.0,3,3.5
322,NS_YELLOW,0,0.0,0,0.0,5,7.0,3,3.5
323,NS_YELLOW,1,2.0,0,0.0,6,10.0,3,3.5
324,EW_GREEN,1,2.0,0,0.0,5,9.0,2,2.0
325,EW_GREEN,1,2.0,0,0.0,5,9.0,1,1.0
326,EW_GREEN,2,3.0,0,0.0,4,6.0,0,0.0
327,EW_GREEN,3,4.5,0,0.0,3,5.0,0,0.0
328,EW_GREEN,3,4.5,0,0.0,3,5.0,0,0.0
329,EW_GREEN,3,4.5,0,0.0,2,2.0,0,0.0
330,EW_GREEN,4,5.5,0,0.0,1,1.0,0,0.0
331,EW_GREEN,4,5.5,0,0.0,0,0.0,0,0.0
332,EW_GREEN,5,6.5,0,0.0,0,0.0,0,0.0
333,EW_GREEN,5,6.5,0,0.0,0,0.0,0,0.0
334,EW_GREEN,6,7.5,0,0.0,0,0.0,0,0.0
335,EW_GREEN,6,7.5,0,0.0,0,0.0,0,0.0
336,EW_GREEN,7,8.5,0,0.0,0,0.0,0,0.0
337,EW_GREEN,7,8.5,0,0.0,0,0.0,0,0.0
338,EW_GREEN,7,8.5,2,2.0,0,0.0,0,0.0
339,EW_GREEN,7,8.5,3,3.0,0,0.0,0,0.0
340,EW_GREEN,7,8.5,4,4.0,0,0.0,0,0.0
341,EW_GREEN,7,8.5,4,4.0,0,0.0,0,0.0
342,EW_GREEN,7,8.5,5,5.0,0,0.0,0,0.0
343,EW_GREEN,8,9.5,5,5.0,0,0.0,0,0.0
344,EW_YELLOW,8,9.5,5,5.0,0,0.0,0,0.0
345,EW_YELLOW,8,9.5,6,6.0,0,0.0,0,0.0
346,EW_YELLOW,8,9.5,6,6.0,0,0.0,0,0.0
347,EW_YELLOW,8,9.5,7,7.0,0,0.0,0,0.0
348,NS_GREEN,7,7.5,7,9.0,0,0.0,0,0.0
349,NS_GREEN,6,6.5,6,8.0,0,0.0,0,0.0
350,NS_GREEN,6,6.0,6,8.0,0,0.0,0,0.0
351,NS_GREEN,5,5.0,5,7.0,0,0.0,1,1.0
352,NS_GREEN,4,4.0,4,6.0,1,1.0,2,3.0
353,NS_GREEN,4,4.0,3,5.0,1,1.0,2,3.0
354,NS_GREEN,3,3.0,2,4.0,1,1.0,2,3.0
355,NS_GREEN,2,2.0,1,1.0,1,1.0,3,4.0
356,NS_GREEN,1,1.0,0,0.0,1,1.0,3,4.0
357,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
358,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
359,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
360,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
361,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
362,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
363,NS_GREEN,0,0.0,0,0.0,1,1.0,4,6.0
364,NS_GREEN,0,0.0,0,0.0,2,2.0,5,7.0
365,NS_GREEN,0,0.0,0,0.0,2,2.0,5,7.0
366,NS_GREEN,0,0.0,0,0.0,3,4.0,5,7.0
367,NS_GREEN,0,0.0,0,0.0,3,4.0,5,7.0
368,NS_YELLOW,0,0.0,0,0.0,4,7.0,5,7.0
369,NS_YELLOW,0,0.0,0,0.0,4,7.0,5,7.0
370,NS_YELLOW,1,2.0,0,0.0,4,7.0,5,7.0
371,NS_YELLOW,1,2.0,0,0.0,4,7.0,5,7.0
372,EW_GREEN,1,2.0,0,0.0,3,6.0,4,6.0
373,EW_GREEN,1,2.0,0,0.0,2,5.0,3,4.0
374,EW_GREEN,2,3.0,1,1.0,1,3.0,2,3.0
375,EW_GREEN,2,3.0,1,1.0,0,0.0,1,1.0
376,EW_GREEN,3,4.0,1,1.0,0,0.0,0,0.0
377,EW_GREEN,3,4.0,1,1.0,0,0.0,0,0.0
378,EW_GREEN,5,6.0,3,6.0,0,0.0,0,0.0
379,EW_GREEN,5,6.0,4,7.0,0,0.0,0,0.0
380,EW_GREEN,6,7.0,5,8.0,0,0.0,0,0.0
381,EW_GREEN,6,7.0,6,9.0,0,0.0,0,0.0
382,EW_GREEN,6,7.0,6,9.0,0,0.0,0,0.0
383,EW_GREEN,6,7.0,6,9.0,0,0.0,0,0.0
384,EW_GREEN,6,7.0,6,9.0,0,0.0,0,0.0
385,EW_GREEN,6,7.0,6,9.0,0,0.0,0,0.0
386,EW_GREEN,6,7.0,6,9.0,0,0.0,0,0.0
387,EW_GREEN,6,7.0,6,9.0,0,0.0,0,0.0
388,EW_GREEN,7,10.0,7,10.0,0,0.0,0,0.0
389,EW_GREEN,7,10.0,8,11.0,0,0.0,0,0.0
390,EW_GREEN,7,10.0,8,11.0,0,0.0,0,0.0
391,EW_GREEN,8,11.0,8,11.0,0,0.0,0,0.0
392,EW_GREEN,8,11.0,8,11.0,0,0.0,0,0.0
393,EW_GREEN,8,11.0,8,11.0,0,0.0,0,0.0
394,EW_YELLOW,8,11.0,8,11.0,0,0.0,0,0.0
395,EW_YELLOW,8,11.0,9,12.5,0,0.0,0,0.0
396,EW_YELLOW,8,11.0,9,12.5,0,0.0,0,0.0
397,EW_YELLOW,8,11.0,10,14.5,0,0.0,0,0.0
398,NS_GREEN,7,9.0,9,13.5,0,0.0,0,0.0
399,NS_GREEN,6,8.0,8,10.5,1,1.0,0,0.0
400,NS_GREEN,5,7.0,7,8.5,1,1.0,0,0.0
401,NS_GREEN,4,6.0,6,7.5,1,1.0,0,0.0
402,NS_GREEN,3,5.0,5,6.5,2,2.0,0,0.0
403,NS_GREEN,3,5.0,4,5.5,2,2.0,0,0.0
404,NS_GREEN,2,2.0,3,4.5,2,2.0,0,0.0
405,NS_GREEN,1,1.0,2,3.5,2,2.0,0,0.0
406,NS_GREEN,2,3.0,1,2.0,2,2.0,0,0.0
407,NS_GREEN,2,2.0,1,1.0,2,2.0,1,2.0
408,NS_GREEN,1,1.0,0,0.0,2,2.0,1,2.0
409,NS_GREEN,0,0.0,1,1.0,2,2.0,1,2.0
410,NS_GREEN,0,0.0,1,1.0,3,3.0,1,2.0
411,NS_GREEN,0,0.0,0,0.0,3,3.0,1,2.0
412,NS_GREEN,0,0.0,0,0.0,3,3.0,1,2.0
413,NS_GREEN,0,0.0,0,0.0,3,3.0,1,2.0
414,NS_GREEN,0,0.0,0,0.0,3,3.0,1,2.0
415,NS_GREEN,0,0.0,0,0.0,5,5.0,1,2.0
416,NS_GREEN,0,0.0,0,0.0,6,6.0,1,2.0
417,NS_GREEN,0,0.0,0,0.0,6,6.0,1,2.0
418,NS_YELLOW,0,0.0,0,0.0,6,6.0,1,2.0
419,NS_YELLOW,0,0.0,0,0.0,6,6.0,1,2.0
420,NS_YELLOW,0,0.0,0,0.0,7,7.5,2,3.0
421,NS_YELLOW,0,0.0,1,1.0,7,7.5,2,3.0
422,EW_GREEN,0,0.0,1,1.0,6,6.5,1,1.0
423,EW_GREEN,0,0.0,2,2.5,5,5.5,0,0.0
424,EW_GREEN,0,0.0,2,2.5,5,5.5,0,0.0
425,EW_GREEN,0,0.0,2,2.5,4,4.5,0,0.0
426,EW_GREEN,0,0.0,2,2.5,3,3.5,0,0.0
427,EW_GREEN,1,2.0,2,2.5,3,4.5,0,0.0
428,EW_GREEN,1,2.0,2,2.5,2,3.0,0,0.0
429,EW_GREEN,1,2.0,2,2.5,1,2.0,0,0.0
430,EW_GREEN,2,3.0,2,2.5,0,0.0,0,0.0
431,EW_GREEN,2,3.0,3,4.0,0,0.0,0,0.0
432,EW_GREEN,2,3.0,3,4.0,0,0.0,0,0.0
433,EW_GREEN,2,3.0,3,4.0,0,0.0,0,0.0
434,EW_GREEN,2,3.0,3,4.0,0,0.0,0,0.0
435,EW_GREEN,2,3.0,3,4.0,0,0.0,0,0.0
436,EW_GREEN,3,4.0,3,4.0,0,0.0,0,0.0
437,EW_GREEN,5,6.5,3,4.0,0,0.0,0,0.0
438,EW_GREEN,5,6.5,3,4.0,0,0.0,0,0.0
439,EW_GREEN,6,7.5,3,4.0,0,0.0,0,0.0
440,EW_GREEN,6,7.5,3,4.0,0,0.0,0,0.0
441,EW_GREEN,6,7.5,3,4.0,0,0.0,0,0.0
442,EW_YELLOW,7,8.5,3,4.0,0,0.0,0,0.0
443,EW_YELLOW,7,8.5,4,5.0,0,0.0,0,0.0
444,EW_YELLOW,7,8.5,4,5.0,0,0.0,0,0.0
445,EW_YELLOW,7,8.5,4,5.0,0,0.0,0,0.0
446,NS_GREEN,6,6.5,4,5.0,0,0.0,0,0.0
447,NS_GREEN,5,5.5,3,3.5,0,0.0,0,0.0
448,NS_GREEN,4,4.5,2,2.0,0,0.0,0,0.0
449,NS_GREEN,3,3.0,1,1.0,0,0.0,0,0.0
450,NS_GREEN,2,2.0,0,0.0,0,0.0,0,0.0
451,NS_GREEN,1,1.0,0,0.0,1,1.0,0,0.0
452,NS_GREEN,0,0.0,0,0.0,1,1.0,1,2.0
453,NS_GREEN,0,0.0,0,0.0,1,1.0,1,2.0
454,NS_GREEN,0,0.0,0,0.0,1,1.0,2,3.0
455,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
456,NS_GREEN,1,1.0,0,0.0,1,1.0,3,4.0
457,NS_GREEN,1,1.5,0,0.0,1,1.0,3,4.0
458,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
459,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
460,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
461,NS_GREEN,0,0.0,0,0.0,1,1.0,3,4.0
462,NS_GREEN,0,0.0,0,0.0,2,2.0,3,4.0
463,NS_GREEN,0,0.0,0,0.0,2,2.0,3,4.0
464,NS_GREEN,0,0.0,0,0.0,2,2.0,3,4.0
465,NS_GREEN,0,0.0,0,0.0,2,2.0,3,4.0
466,NS_YELLOW,0,0.0,0,0.0,3,3.0,3,4.0
467,NS_YELLOW,0,0.0,0,0.0,3,3.0,3,4.0
468,NS_YELLOW,0,0.0,0,0.0,3,3.0,3,4.0
469,NS_YELLOW,2,2.0,0,0.0,3,3.0,4,7.0
470,EW_GREEN,3,3.0,0,0.0,3,3.0,3,5.0
471,EW_GREEN,4,4.0,1,2.0,2,2.0,2,4.0
472,EW_GREEN,5,5.5,1,2.0,1,1.0,1,3.0
473,EW_GREEN,5,5.5,2,3.5,0,0.0,0,0.0
474,EW_GREEN,5,5.5,2,3.5,0,0.0,0,0.0
475,EW_GREEN,5,5.5,2,3.5,0,0.0,0,0.0
476,EW_GREEN,5,5.5,2,3.5,0,0.0,0,0.0
477,EW_GREEN,5,5.5,2,3.5,0,0.0,0,0.0
478,EW_GREEN,5,5.5,2,3.5,0,0.0,0,0.0
479,EW_GREEN,6,7.0,3,4.5,0,0.0,0,0.0
480,EW_GREEN,6,7.0,3,4.5,0,0.0,0,0.0
481,EW_GREEN,6,7.0,3,4.5,0,0.0,0,0.0
482,EW_GREEN,6,7.0,3,4.5,0,0.0,0,0.0
483,EW_GREEN,6,7.0,3,4.5,0,0.0,0,0.0
484,EW_GREEN,6,7.0,5,6.5,0,0.0,0,0.0
485,EW_GREEN,6,7.0,5,6.5,0,0.0,0,0.0
486,EW_GREEN,6,7.0,5,6.5,0,0.0,0,0.0
487,EW_GREEN,6,7.0,5,6.5,0,0.0,0,0.0
488,EW_GREEN,6,7.0,5,6.5,0,0.0,0,0.0
489,EW_GREEN,6,7.0,5,6.5,0,0.0,0,0.0
490,EW_YELLOW,6,7.0,5,6.5,0,0.0,0,0.0
491,EW_YELLOW,6,7.0,7,8.5,0,0.0,0,0.0
492,EW_YELLOW,6,7.0,8,9.5,0,0.0,0,0.0
493,EW_YELLOW,7,9.0,9,10.5,0,0.0,1,1.0
494,NS_GREEN,6,8.0,8,8.5,0,0.0,1,1.0
495,NS_GREEN,6,10.0,7,7.0,1,1.0,1,1.0
496,NS_GREEN,6,10.0,6,6.0,1,1.0,1,1.0
497,NS_GREEN,5,9.0,5,5.0,1,1.0,1,1.0
498,NS_GREEN,4,7.5,4,4.0,1,1.0,1,1.0
499,NS_GREEN,4,7.5,3,3.0,1,1.0,1,1.0
500,NS_GREEN,3,5.5,2,2.0,2,2.0,2,2.0
501,NS_GREEN,2,2.5,1,1.0,3,3.0,2,2.0
502,NS_GREEN,1,1.5,0,0.0,3,3.0,2,2.0
503,NS_GREEN,0,0.0,0,0.0,3,3.0,3,3.0
504,NS_GREEN,0,0.0,0,0.0,4,4.0,3,3.0
505,NS_GREEN,0,0.0,0,0.0,4,4.0,4,4.0
506,NS_GREEN,0,0.0,0,0.0,4,4.0,4,4.0
507,NS_GREEN,0,0.0,0,0.0,4,4.0,4,4.0
508,NS_GREEN,0,0.0,0,0.0,4,4.0,4,4.0
509,NS_GREEN,0,0.0,0,0.0,4,4.0,4,4.0
510,NS_GREEN,0,0.0,0,0.0,4,4.0,4,4.0
511,NS_GREEN,0,0.0,0,0.0,5,5.0,4,4.0
512,NS_GREEN,0,0.0,0,0.0,5,5.0,4,4.0
513,NS_GREEN,0,0.0,0,0.0,5,5.0,5,5.0
514,NS_YELLOW,0,0.0,0,0.0,5,5.0,5,5.0
515,NS_YELLOW,0,0.0,0,0.0,5,5.0,5,5.0
516,NS_YELLOW,1,1.0,0,0.0,5,5.0,5,5.0
517,NS_YELLOW,1,1.0,1,1.0,5,5.0,5,5.0
518,EW_GREEN,1,1.0,1,1.0,5,5.5,4,4.0
519,EW_GREEN,1,1.0,1,1.0,4,4.5,3,3.0
520,EW_GREEN,1,1.0,1,1.0,3,3.5,2,2.0
521,EW_GREEN,1,1.0,2,2.0,2,2.5,1,1.0
522,EW_GREEN,2,4.0,2,2.0,1,1.5,0,0.0
523,EW_GREEN,3,5.0,2,2.0,0,0.0,0,0.0
524,EW_GREEN,4,6.0,2,2.0,0,0.0,0,0.0
525,EW_GREEN,4,6.0,2,2.0,0,0.0,0,0.0
526,EW_GREEN,4,6.0,2,2.0,0,0.0,0,0.0
527,EW_GREEN,5,7.0,3,3.0,0,0.0,0,0.0
528,EW_GREEN,6,8.0,3,3.0,0,0.0,0,0.0
529,EW_GREEN,6,8.0,5,5.0,0,0.0,0,0.0
530,EW_GREEN,6,8.0,5,5.0,0,0.0,0,0.0
531,EW_GREEN,7,9.0,5,5.0,0,0.0,0,0.0
532,EW_GREEN,7,9.0,5,5.0,0,0.0,0,0.0
533,EW_GREEN,7,9.0,5,5.0,0,0.0,0,0.0
534,EW_GREEN,7,9.0,5,5.0,0,0.0,0,0.0
535,EW_GREEN,7,9.0,5,5.0,0,0.0,0,0.0
536,EW_GREEN,8,10.0,6,6.0,0,0.0,0,0.0
537,EW_GREEN,8,10.0,6,6.0,0,0.0,0,0.0
538,EW_GREEN,8,10.0,6,6.0,0,0.0,0,0.0
539,EW_YELLOW,8,10.0,6,6.0,0,0.0,0,0.0
540,EW_YELLOW,8,10.0,6,6.0,0,0.0,0,0.0
541,EW_YELLOW,9,11.0,6,6.0,0,0.0,0,0.0
542,EW_YELLOW,9,11.0,6,6.0,0,0.0,0,0.0
543,NS_GREEN,8,10.0,5,5.0,1,1.0,1,1.0
544,NS_GREEN,7,7.0,5,5.0,1,1.0,2,2.0
545,NS_GREEN,6,6.0,4,4.0,1,1.0,2,2.0
546,NS_GREEN,5,5.0,3,3.0,1,1.0,2,2.0
547,NS_GREEN,4,4.0,2,2.0,1,1.0,2,2.0
548,NS_GREEN,3,3.0,1,1.0,1,1.0,3,5.0
549,NS_GREEN,2,2.0,1,1.0,1,1.0,4,7.0
550,NS_GREEN,1,1.0,0,0.0,1,1.0,4,7.0
551,NS_GREEN,0,0.0,0,0.0,1,1.0,4,7.0
552,NS_GREEN,0,0.0,0,0.0,1,1.0,4,7.0
553,NS_GREEN,0,0.0,1,1.0,1,1.0,4,7.0
554,NS_GREEN,0,0.0,1,1.0,1,1.0,4,7.0
555,NS_GREEN,0,0.0,0,0.0,1,1.0,4,7.0
556,NS_GREEN,0,0.0,0,0.0,1,1.0,4,7.0
557,NS_GREEN,0,0.0,0,0.0,1,1.0,4,7.0
558,NS_GREEN,0,0.0,0,0.0,2,2.5,4,7.0
559,NS_GREEN,0,0.0,0,0.0,2,2.5,4,7.0
560,NS_GREEN,0,0.0,0,0.0,2,2.5,5,8.0
561,NS_GREEN,0,0.0,0,0.0,2,2.5,5,8.0
562,NS_GREEN,0,0.0,0,0.0,2,2.5,5,8.0
563,NS_YELLOW,0,0.0,0,0.0,2,2.5,6,9.0
564,NS_YELLOW,0,0.0,0,0.0,2,2.5,6,9.0
565,NS_YELLOW,0,0.0,0,0.0,2,2.5,6,9.0
566,NS_YELLOW,0,0.0,0,0.0,2,2.5,6,9.0
567,EW_GREEN,0,0.0,1,1.0,1,1.5,5,8.0
568,EW_GREEN,0,0.0,1,1.0,0,0.0,4,7.0
569,EW_GREEN,1,1.0,1,1.0,0,0.0,3,4.0
570,EW_GREEN,1,1.0,1,1.0,0,0.0,2,2.0
571,EW_GREEN,2,2.0,1,1.0,0,0.0,2,2.0
572,EW_GREEN,2,2.0,1,1.0,0,0.0,2,2.0
573,EW_GREEN,2,2.0,1,1.0,0,0.0,1,1.0
574,EW_GREEN,2,2.0,1,1.0,0,0.0,0,0.0
575,EW_GREEN,2,2.0,1,1.0,0,0.0,0,0.0
576,EW_GREEN,3,5.0,1,1.0,0,0.0,0,0.0
577,EW_GREEN,3,5.0,1,1.0,0,0.0,0,0.0
578,EW_GREEN,3,5.0,1,1.0,0,0.0,0,0.0
579,EW_GREEN,3,5.0,1,1.0,0,0.0,0,0.0
580,EW_GREEN,3,5.0,1,1.0,0,0.0,0,0.0
581,EW_GREEN,3,5.0,2,2.0,0,0.0,0,0.0
582,EW_GREEN,3,5.0,3,3.0,0,0.0,0,0.0
583,EW_GREEN,3,5.0,3,3.0,0,0.0,0,0.0
584,EW_GREEN,3,5.0,3,3.0,0,0.0,0,0.0
585,EW_GREEN,4,6.0,3,3.0,0,0.0,0,0.0
586,EW_GREEN,4,6.0,3,3.0,0,0.0,0,0.0
587,EW_YELLOW,5,9.0,3,3.0,0,0.0,0,0.0
588,EW_YELLOW,5,9.0,3,3.0,0,0.0,0,0.0
589,EW_YELLOW,5,9.0,3,3.0,0,0.0,0,0.0
590,EW_YELLOW,6,10.0,3,3.0,0,0.0,0,0.0
591,NS_GREEN,5,9.0,2,2.0,0,0.0,0,0.0
592,NS_GREEN,4,8.0,3,3.0,0,0.0,0,0.0
593,NS_GREEN,3,5.0,3,4.0,2,2.5,0,0.0
594,NS_GREEN,2,4.0,4,6.0,2,2.5,0,0.0
595,NS_GREEN,1,1.0,3,5.0,2,2.5,0,0.0
596,NS_GREEN,0,0.0,2,3.0,2,2.5,0,0.0
597,NS_GREEN,0,0.0,1,1.0,2,2.5,0,0.0
598,NS_GREEN,0,0.0,1,1.0,3,4.0,0,0.0
599,NS_GREEN,0,0.0,0,0.0,3,4.0,0,0.0
600,NS_GREEN,0,0.0,0,0.0,3,4.0,1,1.0
601,NS_GREEN,0,0.0,0,0.0,3,4.0,1,1.0
602,NS_GREEN,0,0.0,0,0.0,3,4.0,1,1.0
603,NS_GREEN,0,0.0,0,0.0,3,4.0,1,1.0
604,NS_GREEN,0,0.0,0,0.0,3,4.0,1,1.0
605,NS_GREEN,2,2.0,0,0.0,3,4.0,1,1.0
606,NS_GREEN,2,2.0,0,0.0,3,4.0,2,2.0
607,NS_GREEN,1,1.0,0,0.0,3,4.0,2,2.0
608,NS_GREEN,0,0.0,0,0.0,3,4.0,2,2.0
609,NS_GREEN,0,0.0,0,0.0,3,4.0,2,2.0
610,NS_GREEN,0,0.0,0,0.0,3,4.0,2,2.0
611,NS_GREEN,0,0.0,0,0.0,3,4.0,2,2.0
612,NS_GREEN,0,0.0,0,0.0,3,4.0,2,2.0
613,NS_GREEN,0,0.0,0,0.0,3,4.0,2,2.0
614,NS_GREEN,1,2.0,0,0.0,3,4.0,3,3.0
615,NS_GREEN,0,0.0,0,0.0,3,4.0,3,3.0
616,NS_YELLOW,0,0.0,0,0.0,3,4.0,4,4.0
617,NS_YELLOW,0,0.0,0,0.0,3,4.0,5,5.0
618,NS_YELLOW,0,0.0,0,0.0,3,4.0,5,5.0
619,NS_YELLOW,0,0.0,0,0.0,3,4.0,6,6.0
620,EW_GREEN,0,0.0,1,1.5,2,2.5,5,5.0
621,EW_GREEN,0,0.0,1,1.5,1,1.5,4,4.0
622,EW_GREEN,0,0.0,2,3.0,0,0.0,3,3.0
623,EW_GREEN,0,0.0,2,3.0,0,0.0,3,5.0
624,EW_GREEN,1,1.5,2,3.0,0,0.0,2,4.0
625,EW_GREEN,2,2.5,3,5.0,0,0.0,1,3.0
626,EW_GREEN,3,4.5,3,5.0,0,0.0,0,0.0
627,EW_GREEN,4,5.5,3,5.0,0,0.0,0,0.0
628,EW_GREEN,4,5.5,3,5.0,0,0.0,0,0.0
629,EW_GREEN,4,5.5,3,5.0,0,0.0,0,0.0
630,EW_GREEN,6,8.0,3,5.0,0,0.0,0,0.0
631,EW_GREEN,7,9.0,3,5.0,0,0.0,0,0.0
632,EW_GREEN,8,10.0,5,7.0,0,0.0,0,0.0
633,EW_GREEN,8,10.0,5,7.0,0,0.0,0,0.0
634,EW_GREEN,8,10.0,6,8.0,0,0.0,0,0.0
635,EW_GREEN,8,10.0,7,9.0,0,0.0,0,0.0
636,EW_GREEN,8,10.0,7,9.0,0,0.0,0,0.0
637,EW_GREEN,8,10.0,7,9.0,0,0.0,0,0.0
638,EW_GREEN,8,10.0,7,9.0,0,0.0,0,0.0
639,EW_GREEN,8,10.0,7,9.0,0,0.0,0,0.0
640,EW_YELLOW,8,10.0,8,11.0,0,0.0,0,0.0
641,EW_YELLOW,8,10.0,8,11.0,0,0.0,0,0.0
642,EW_YELLOW,8,10.0,8,11.0,0,0.0,0,0.0
643,EW_YELLOW,8,10.0,8,11.0,0,0.0,0,0.0
644,NS_GREEN,7,8.5,7,9.5,0,0.0,0,0.0
645,NS_GREEN,6,7.5,6,8.0,0,0.0,0,0.0
646,NS_GREEN,6,6.5,5,6.0,0,0.0,1,1.0
647,NS_GREEN,5,5.5,4,5.0,0,0.0,1,1.0
648,NS_GREEN,4,4.0,3,4.0,0,0.0,1,1.0
649,NS_GREEN,3,3.0,2,3.0,0,0.0,1,1.0
650,NS_GREEN,2,2.0,1,2.0,0,0.0,1,1.0
651,NS_GREEN,1,1.0,0,0.0,0,0.0,1,1.0
652,NS_GREEN,0,0.0,0,0.0,0,0.0,1,1.0
653,NS_GREEN,0,0.0,0,0.0,1,1.0,1,1.0
654,NS_GREEN,0,0.0,0,0.0,1,1.0,1,1.0
655,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
656,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
657,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
658,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
659,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
660,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
661,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
662,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
663,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
664,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
665,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
666,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
667,NS_GREEN,0,0.0,0,0.0,3,3.5,3,5.0
668,NS_YELLOW,0,0.0,0,0.0,3,3.5,3,5.0
669,NS_YELLOW,0,0.0,0,0.0,3,3.5,3,5.0
670,NS_YELLOW,0,0.0,1,2.0,3,3.5,3,5.0
671,NS_YELLOW,0,0.0,1,2.0,3,3.5,3,5.0
672,EW_GREEN,0,0.0,1,2.0,2,2.5,2,4.0
673,EW_GREEN,0,0.0,1,2.0,1,1.5,1,3.0
674,EW_GREEN,0,0.0,1,2.0,0,0.0,0,0.0
675,EW_GREEN,1,1.0,1,2.0,0,0.0,0,0.0
676,EW_GREEN,1,1.0,1,2.0,0,0.0,0,0.0
677,EW_GREEN,3,3.5,1,2.0,0,0.0,0,0.0
678,EW_GREEN,3,3.5,1,2.0,0,0.0,0,0.0
679,EW_GREEN,4,4.5,2,3.0,0,0.0,0,0.0
680,EW_GREEN,4,4.5,2,3.0,0,0.0,0,0.0
681,EW_GREEN,4,4.5,3,4.0,0,0.0,0,0.0
682,EW_GREEN,4,4.5,3,4.0,0,0.0,0,0.0
683,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
684,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
685,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
686,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
687,EW_GREEN,4,4.5,4,5.5,0,0.0,0,0.0
688,EW_GREEN,4,4.5,5,6.5,0,0.0,0,0.0
689,EW_GREEN,4,4.5,5,6.5,0,0.0,0,0.0
690,EW_GREEN,4,4.5,5,6.5,0,0.0,0,0.0
691,EW_GREEN,4,4.5,7,8.5,0,0.0,0,0.0
692,EW_YELLOW,4,4.5,7,8.5,0,0.0,0,0.0
693,EW_YELLOW,4,4.5,7,8.5,0,0.0,0,0.0
694,EW_YELLOW,4,4.5,7,8.5,0,0.0,0,0.0
695,EW_YELLOW,4,4.5,7,8.5,0,0.0,0,0.0
696,NS_GREEN,4,4.5,7,7.5,1,1.0,1,1.0
697,NS_GREEN,4,4.5,7,7.5,1,1.0,1,1.0
698,NS_GREEN,4,4.0,7,7.5,2,2.0,1,1.0
699,NS_GREEN,3,3.0,6,6.0,2,2.0,1,1.0
700,NS_GREEN,2,2.0,6,6.5,2,2.0,1,1.0
701,NS_GREEN,1,1.0,6,6.5,3,3.0,1,1.0
702,NS_GREEN,0,0.0,6,6.5,3,3.0,1,1.0
703,NS_GREEN,0,0.0,5,5.5,3,3.0,1,1.0
704,NS_GREEN,0,0.0,5,5.5,3,3.0,1,1.0
705,NS_GREEN,0,0.0,4,4.5,3,3.0,2,2.0
706,NS_GREEN,0,0.0,4,6.0,3,3.0,2,2.0
